num_critic_for_reviews,actor_1_fb_likes,gross,movie_title,num_voted_users,cast_total_fb_likes,num_user_for_reviews,actor_2_fb_likes,imdb_score,movie_fb_likes,director_name_factorized,actor_2_name_factorized,genres_factorized,actor_1_name_factorized
263.0,14000.0,129995817.0,insurgent,154621,22622,258.0,5000.0,6.3,27000,127,200,84,141
267.0,29000.0,102608827.0,the_aviator,264318,34582,799.0,3000.0,7.5,0,48,201,113,20
184.0,480.0,42776259.0,gulliver_s_travels,53160,1173,121.0,392.0,4.9,0,46,202,56,142
447.0,11000.0,98780042.0,the_green_hornet,136019,13391,443.0,1000.0,5.8,14000,152,203,114,2
29.0,669.0,23689877.0,the_a-team,25402,1655,97.0,554.0,7.6,0,113,204,115,143
366.0,6000.0,106369117.0,300__rise_of_an_empire,225273,10583,523.0,1000.0,6.2,71000,153,205,116,144
172.0,383.0,142614158.0,the_smurfs,66593,692,153.0,113.0,5.5,31000,154,206,21,145
104.0,12000.0,50026353.0,home_on_the_range,13581,13607,88.0,513.0,5.4,304,155,207,117,26
181.0,6000.0,66002193.0,allegiant,44296,12452,144.0,5000.0,5.8,12000,127,200,118,19
327.0,20000.0,85463309.0,real_steel,254841,22254,426.0,929.0,7.1,36000,80,208,119,25
125.0,681.0,71017784.0,the_smurfs_2,27257,914,59.0,71.0,5.4,0,154,209,21,146
79.0,673.0,48068396.0,speed_2__cruise_control,60573,2027,248.0,368.0,3.7,894,156,36,120,147
326.0,11000.0,61656849.0,ender_s_game,184561,12908,554.0,635.0,6.7,123000,81,210,46,42
354.0,13000.0,134520804.0,live_free_or_die_hard,336235,13961,782.0,300.0,7.2,0,157,211,2,99
297.0,16000.0,313837577.0,the_lord_of_the_rings__the_fellowship_of_the_ring,1238746,22342,5060.0,5000.0,8.8,21000,16,1,38,18
188.0,1000.0,24004159.0,around_the_world_in_80_days,68720,3175,191.0,1000.0,5.8,0,158,212,121,51
174.0,10000.0,58183966.0,ali,79186,14196,386.0,851.0,6.8,0,159,102,122,14
109.0,760.0,100446895.0,the_cat_in_the_hat,36033,2762,456.0,743.0,3.8,946,160,213,56,148
225.0,10000.0,144795350.0,i__robot,387632,12068,789.0,981.0,7.1,0,104,42,123,14
239.0,14000.0,47396698.0,kingdom_of_heaven,217373,19600,942.0,5000.0,7.2,0,18,1,77,22
101.0,979.0,140015224.0,stuart_little,94172,3382,179.0,886.0,5.9,0,97,214,56,149
228.0,852.0,104374107.0,the_princess_and_the_frog,89351,2480,214.0,578.0,7.1,5000,161,215,124,150
568.0,13000.0,228430993.0,the_martian,472488,14831,1023.0,801.0,8.1,153000,18,216,47,109
110.0,5.0,23689877.0,10_000_b.c.,6,5,156.0,595.0,7.2,0,162,217,125,151
257.0,19000.0,35799026.0,the_island,263329,34839,899.0,12000.0,6.9,0,27,127,126,59
62.0,752.0,6712451.0,town___country,4102,3133,89.0,631.0,4.4,53,163,218,127,152
175.0,12000.0,101643008.0,gone_in_sixty_seconds,218341,29069,498.0,11000.0,6.5,0,164,98,23,76
265.0,3000.0,187670866.0,gladiator,982637,6521,2368.0,933.0,8.5,21000,18,219,128,153
252.0,10000.0,132014112.0,minority_report,399651,12546,1331.0,798.0,7.7,0,38,220,123,56
232.0,11000.0,261970615.0,harry_potter_and_the_chamber_of_secrets,387616,35672,858.0,10000.0,7.4,0,126,221,8,113
400.0,6000.0,167007184.0,casino_royale,470483,9125,2301.0,1000.0,8.0,0,30,222,2,144
230.0,1000.0,180011740.0,planet_of_the_apes,177725,2776,1368.0,658.0,5.7,0,24,223,18,154
210.0,780.0,204843350.0,terminator_2__judgment_day,744891,2829,983.0,604.0,8.5,13000,0,224,46,155
357.0,40000.0,97030725.0,public_enemies,230931,64599,585.0,23000.0,7.0,0,159,3,129,1
300.0,18000.0,130127620.0,american_gangster,324671,20354,458.0,782.0,7.8,0,18,225,130,156
94.0,2000.0,146282411.0,true_lies,190439,4528,351.0,1000.0,7.2,0,0,226,131,157
267.0,18000.0,65452312.0,the_taking_of_pelham_1_2_3,149998,19906,285.0,464.0,6.4,0,165,227,23,156
180.0,22000.0,148383780.0,little_fockers,85531,24082,152.0,713.0,5.5,0,166,228,127,158
265.0,12000.0,119219978.0,the_other_guys,189806,20233,316.0,8000.0,6.7,16000,167,229,132,138
81.0,1000.0,101228120.0,eraser,84424,3454,131.0,773.0,6.1,0,168,230,133,159
765.0,29000.0,162804648.0,django_unchained,955174,40978,1193.0,11000.0,8.5,199000,169,231,134,20
80.0,2000.0,100117603.0,the_hunchback_of_notre_dame,102933,4842,230.0,700.0,6.9,0,170,232,135,124
141.0,558.0,89296573.0,the_emperor_s_new_groove,128285,2039,297.0,452.0,7.3,0,171,233,21,160
383.0,26000.0,85017401.0,the_expendables_2,246803,57881,474.0,13000.0,6.7,108000,172,234,2,35
193.0,12000.0,173005002.0,national_treasure,255447,13679,692.0,625.0,6.9,0,71,235,136,76
170.0,3000.0,75030163.0,eragon,108076,4487,1690.0,762.0,5.1,0,173,236,11,153
333.0,925.0,77222184.0,where_the_wild_things_are,87677,1738,388.0,468.0,6.8,11000,174,237,37,161
203.0,14000.0,107515297.0,epic,85833,14552,113.0,151.0,6.7,17000,175,238,45,162
321.0,40000.0,67631157.0,the_tourist,176598,55175,374.0,11000.0,6.0,25000,176,98,137,1
174.0,1000.0,66862068.0,end_of_days,89509,3903,524.0,1000.0,5.7,2000,177,239,138,0
166.0,29000.0,57366262.0,blood_diamond,400292,33160,657.0,3000.0,8.0,14000,103,135,139,20
606.0,29000.0,116866727.0,the_wolf_of_wall_street,780588,46057,1138.0,11000.0,8.2,138000,48,240,140,20
144.0,920.0,184031112.0,batman_forever,190786,2880,539.0,710.0,5.4,0,133,241,1,120
192.0,660.0,54700065.0,starship_troopers,221521,2031,1049.0,475.0,7.2,0,130,242,141,163
511.0,15000.0,27098580.0,cloud_atlas,284825,22686,828.0,5000.0,7.5,124000,178,243,142,33
188.0,2000.0,55673333.0,legend_of_the_guardians__the_owls_of_ga_hoole,65785,4286,160.0,653.0,7.0,16000,10,244,143,164
212.0,827.0,40198710.0,catwoman,87451,3144,660.0,825.0,3.3,0,179,245,144,165
245.0,12000.0,72660029.0,hercules,115687,16235,269.0,3000.0,6.0,21000,25,246,9,138
127.0,23000.0,38120554.0,treasure_planet,71527,26940,217.0,770.0,7.1,0,161,124,25,58
167.0,8000.0,49392095.0,land_of_the_lost,52029,10552,224.0,735.0,5.4,0,180,247,145,166
320.0,26000.0,39292022.0,the_expendables_3,127258,52610,351.0,13000.0,6.1,56000,181,234,2,35
163.0,1000.0,28772222.0,point_break,33953,3962,163.0,897.0,5.3,37000,182,112,146,167
78.0,490.0,17010646.0,son_of_the_mask,40751,1195,239.0,294.0,2.2,881,183,248,35,168
289.0,26000.0,24985612.0,in_the_heart_of_the_sea,71782,28328,161.0,911.0,7.0,27000,84,249,147,8
66.0,3000.0,4411102.0,the_adventures_of_pluto_nash,20295,6161,164.0,695.0,3.8,416,184,250,148,169
266.0,13000.0,35024475.0,green_zone,110364,13761,261.0,537.0,6.9,0,116,251,149,109
208.0,144.0,130174897.0,the_peanuts_movie,27918,309,155.0,42.0,7.2,33000,185,252,29,170
97.0,623.0,10200000.0,the_spanish_prisoner,18697,1722,263.0,508.0,7.3,578,186,253,150,171
202.0,12000.0,202007640.0,the_mummy_returns,248045,15972,890.0,3000.0,6.3,0,54,63,151,138
233.0,29000.0,77679638.0,gangs_of_new_york,314033,47657,1166.0,14000.0,7.5,0,48,101,152,20
136.0,23000.0,9213.0,the_flowers_of_war,38690,23240,130.0,196.0,7.6,13000,187,254,153,34
154.0,12000.0,58867694.0,surf_s_up,54077,25590,112.0,11000.0,6.8,0,188,255,154,30
169.0,11000.0,59475623.0,the_stepford_wives,49739,13748,407.0,2000.0,5.2,0,189,256,155,172
200.0,2000.0,108638745.0,black_hawk_down,292022,4270,1103.0,820.0,7.7,10000,18,257,156,173
255.0,8000.0,86897182.0,the_campaign,106790,9271,177.0,331.0,6.2,18000,190,258,125,166
173.0,14000.0,63540020.0,the_fifth_element,343274,39319,742.0,13000.0,7.7,18000,191,259,5,174
221.0,962.0,95328937.0,sex_and_the_city_2,59581,4555,293.0,740.0,4.3,0,192,260,105,175
82.0,2000.0,50802661.0,the_road_to_el_dorado,58300,3372,139.0,919.0,6.9,0,193,261,157,176
233.0,22000.0,161317423.0,ice_age__continental_drift,145321,25354,139.0,1000.0,6.6,14000,185,262,29,13
343.0,2000.0,201148159.0,cinderella,103737,4671,322.0,520.0,7.0,56000,85,263,158,177
308.0,873.0,43982842.0,the_lovely_bones,125109,2370,593.0,560.0,6.7,16000,16,264,159,178
301.0,1000.0,380838870.0,finding_nemo,692482,5641,866.0,939.0,8.2,11000,5,265,29,179
328.0,5000.0,377019252.0,the_lord_of_the_rings__the_return_of_the_king,1215718,6434,3189.0,857.0,8.9,16000,16,266,38,180
294.0,16000.0,340478898.0,the_lord_of_the_rings__the_two_towers,1100446,23052,2417.0,5000.0,8.7,10000,16,1,38,18
175.0,12000.0,17176900.0,seventh_son,54501,17098,154.0,3000.0,5.5,16000,194,135,1,30
199.0,11000.0,131144183.0,lara_croft__tomb_raider,157016,12150,824.0,509.0,5.7,0,172,267,151,60
355.0,40000.0,23014504.0,transcendence,172707,54031,462.0,11000.0,6.3,37000,195,65,160,1
198.0,693.0,181166115.0,jurassic_park_iii,219501,2574,1236.0,595.0,5.9,0,90,268,18,181
529.0,11000.0,176740650.0,rise_of_the_planet_of_the_apes,403836,13118,646.0,1000.0,7.6,47000,196,269,102,182
198.0,770.0,71148699.0,the_spiderwick_chronicles,68935,1614,125.0,419.0,6.6,0,197,270,15,183
412.0,13000.0,67344392.0,a_good_day_to_die_hard,165618,15481,503.0,787.0,5.3,66000,198,271,3,99
106.0,2000.0,22406362.0,the_alamo,16832,5780,267.0,973.0,6.0,701,199,188,161,184
283.0,1000.0,261437578.0,the_incredibles,479166,1901,815.0,723.0,8.0,0,61,272,162,185
61.0,1000.0,11000000.0,cutthroat_island,21102,3611,169.0,903.0,5.6,1000,200,273,121,186
217.0,8000.0,88761720.0,percy_jackson___the_olympians__the_lightning_thief,141179,14024,419.0,3000.0,5.9,9000,126,128,15,187
175.0,10000.0,250147615.0,men_in_black,403014,12998,289.0,826.0,7.3,0,15,274,163,14
191.0,15000.0,245823397.0,toy_story_2,385871,21275,515.0,1000.0,7.9,0,29,37,21,33
316.0,18000.0,81557479.0,unstoppable,149947,25780,326.0,3000.0,6.8,18000,165,128,3,156
127.0,191.0,226138454.0,rush_hour_2,160440,664,394.0,165.0,6.6,0,25,275,26,188
185.0,11000.0,155370362.0,what_lies_beneath,98403,12890,683.0,627.0,6.6,0,43,276,164,42
191.0,622.0,124870275.0,cloudy_with_a_chance_of_meatballs,152601,1227,156.0,526.0,7.0,0,201,277,165,189
188.0,835.0,196573705.0,ice_age__dawn_of_the_dinosaurs,166791,1258,132.0,256.0,7.0,0,128,278,58,190
362.0,3000.0,58229120.0,the_secret_life_of_walter_mitty,236421,5095,515.0,806.0,7.3,70000,202,279,166,191
181.0,13000.0,125305545.0,charlie_s_angels,145350,15419,643.0,1000.0,5.5,0,32,280,167,192
352.0,29000.0,132373442.0,the_departed,873649,45648,2054.0,13000.0,8.5,29000,48,281,168,20
143.0,2000.0,120618403.0,mulan,171792,4478,222.0,500.0,7.5,12000,203,282,169,193
308.0,21000.0,110416702.0,tropic_thunder,307539,23484,577.0,1000.0,7.0,0,202,212,170,21
517.0,18000.0,102515793.0,the_girl_with_the_dragon_tattoo,330152,20388,632.0,1000.0,7.8,54000,68,283,171,49
148.0,13000.0,100012500.0,die_hard_with_a_vengeance,299258,14274,346.0,559.0,7.6,0,131,284,2,99
415.0,21000.0,209019489.0,sherlock_holmes,477300,23996,621.0,979.0,7.6,20000,129,170,95,21
1.0,11000.0,26410477.0,ben-hur,57,13379,1.0,745.0,6.1,0,204,109,172,130
146.0,12000.0,84037039.0,atlantis__the_lost_empire,72591,15237,289.0,802.0,6.8,0,170,285,173,194
70.0,35000.0,85884815.0,alvin_and_the_chipmunks__the_road_chip,9418,38450,53.0,1000.0,5.0,0,205,286,174,195
269.0,10000.0,83077470.0,valkyrie,183247,14165,440.0,1000.0,7.1,0,11,203,175,56
198.0,11000.0,100018837.0,you_don_t_mess_with_the_zohan,156348,13446,380.0,600.0,5.5,0,206,287,170,196
253.0,22000.0,78747585.0,pixels,89770,35367,342.0,11000.0,5.6,39000,126,288,176,13
281.0,3000.0,78616689.0,a.i._artificial_intelligence,238747,6217,2153.0,882.0,7.1,11000,38,20,47,197
122.0,691.0,75817994.0,the_haunted_mansion,32049,2622,179.0,569.0,4.9,988,97,289,177,198
159.0,11000.0,100853835.0,contact,200556,12289,611.0,1000.0,7.4,15000,43,290,178,72
180.0,833.0,73209340.0,hollow_man,101834,2356,628.0,624.0,5.7,0,130,291,179,199
227.0,591.0,72515360.0,the_interpreter,86152,2100,411.0,249.0,6.4,0,207,292,180,200
183.0,8000.0,68558662.0,percy_jackson__sea_of_monsters,86627,10882,204.0,956.0,5.9,28000,208,293,15,187
157.0,18000.0,65653758.0,lara_croft_tomb_raider__the_cradle_of_life,102747,33154,316.0,11000.0,5.5,0,156,98,1,69
196.0,11000.0,64685359.0,now_you_see_me_2,40862,23031,139.0,11000.0,6.9,15000,107,65,181,113
64.0,192.0,61355436.0,the_saint,52136,475,184.0,117.0,6.2,0,120,294,126,201
142.0,11000.0,26871.0,spy_game,121259,12499,361.0,577.0,7.0,0,165,295,23,75
181.0,3000.0,60874615.0,mission_to_mars,60467,4902,949.0,933.0,5.6,0,209,219,84,202
240.0,11000.0,143618384.0,rio,165333,12071,186.0,560.0,7.0,19000,128,296,94,203
93.0,49000.0,58220776.0,bicentennial_man,87785,55254,362.0,1000.0,6.8,0,126,297,182,86
84.0,3000.0,47474112.0,volcano,58227,5062,181.0,643.0,5.4,2000,210,298,102,202
66.0,11000.0,42877165.0,the_devil_s_own,45602,26088,114.0,11000.0,6.1,979,211,40,28,42
136.0,14000.0,35168677.0,k-19__the_widowmaker,49311,15149,278.0,602.0,6.7,0,212,299,175,22
166.0,919.0,37567440.0,conan_the_barbarian,113065,2024,337.0,691.0,6.9,0,213,300,13,204
201.0,680.0,61644321.0,cinderella_man,148238,2523,529.0,655.0,8.0,0,84,301,122,205
47.0,887.0,190562.0,the_nutcracker_in_3d,2508,2728,24.0,886.0,4.4,788,214,214,183,206
175.0,12000.0,120147445.0,seabiscuit,57661,13808,455.0,947.0,7.3,0,215,302,184,30
114.0,22000.0,241688385.0,twister,144053,26239,395.0,946.0,6.3,0,156,303,51,93
221.0,15000.0,233630478.0,cast_away,394317,15838,1051.0,410.0,7.7,23000,43,304,185,33
206.0,49000.0,197992827.0,happy_feet,132501,70996,548.0,20000.0,6.5,0,83,305,186,86
239.0,13000.0,176049130.0,the_bourne_supremacy,348232,14161,806.0,805.0,7.8,0,116,306,83,109
142.0,11000.0,172620724.0,air_force_one,146134,23603,393.0,10000.0,6.4,0,72,117,51,42
186.0,11000.0,183405771.0,ocean_s_eleven,402645,13028,845.0,1000.0,7.8,0,151,182,111,75
228.0,14000.0,20315324.0,the_three_musketeers,88542,27694,254.0,8000.0,5.8,19000,216,307,6,174
256.0,12000.0,148313048.0,hotel_transylvania,164148,37142,168.0,11000.0,7.1,28000,217,288,57,26
222.0,283.0,127706877.0,enchanted,142496,662,399.0,142.0,7.1,0,218,308,187,207
103.0,544.0,23689877.0,hannibal,159910,996,270.0,183.0,8.6,59000,113,309,188,208
298.0,18000.0,126149655.0,safe_house,166693,36237,276.0,16000.0,6.8,19000,219,104,86,156
84.0,2000.0,66941559.0,102_dalmatians,26413,4182,77.0,795.0,4.8,372,218,92,189,173
236.0,2000.0,78009155.0,tower_heist,110073,3768,194.0,906.0,6.2,0,25,310,132,91
157.0,14000.0,63224849.0,the_holiday,182757,17423,483.0,3000.0,6.9,19000,220,246,127,141
81.0,10000.0,111544445.0,enemy_of_the_state,188116,11951,415.0,660.0,7.3,0,165,311,80,14
187.0,11000.0,112703470.0,it_s_complicated,69860,15226,214.0,2000.0,6.6,0,220,312,105,209
238.0,14000.0,117144465.0,ocean_s_thirteen,256928,43499,288.0,13000.0,6.9,0,151,281,111,210
107.0,4000.0,84303558.0,open_season,65270,6081,100.0,650.0,6.2,863,221,313,29,211
459.0,14000.0,150832203.0,divergent,341058,22226,713.0,5000.0,6.7,49000,222,200,101,141
187.0,5000.0,51396781.0,enemy_at_the_gates,188887,5103,662.0,35.0,7.6,0,223,314,156,212
151.0,12000.0,47592825.0,the_rundown,82731,16930,255.0,3000.0,6.7,0,21,128,75,138
80.0,670.0,50016394.0,last_action_hero,106528,2407,257.0,442.0,6.2,0,131,315,190,213
229.0,879.0,57010853.0,memoirs_of_a_geisha,119286,2380,548.0,691.0,7.3,0,14,300,17,214
158.0,584.0,62494975.0,the_fast_and_the_furious__tokyo_drift,179500,1235,378.0,227.0,6.0,0,41,316,23,215
190.0,1000.0,46440491.0,arthur_christmas,35446,2707,78.0,579.0,7.1,0,224,317,21,51
98.0,12000.0,44606335.0,meet_joe_black,169023,23950,703.0,11000.0,7.1,10000,225,40,49,82
135.0,672.0,40048332.0,collateral_damage,61417,1460,339.0,174.0,5.5,941,226,318,65,216
84.0,813.0,37823676.0,all_that_jazz,19228,1476,146.0,388.0,7.8,0,227,319,191,217
382.0,8000.0,64933670.0,mirror_mirror,70838,11454,208.0,886.0,5.6,18000,228,214,192,218
393.0,10000.0,31494270.0,scott_pilgrim_vs._the_world,273921,12687,522.0,1000.0,7.5,36000,229,320,193,219
149.0,894.0,31111260.0,the_core,77029,1439,466.0,345.0,5.4,0,230,321,18,27
94.0,611.0,123307945.0,nutty_professor_ii__the_klumps,39391,2818,171.0,592.0,4.3,374,231,322,194,220
138.0,4000.0,153288182.0,scooby-doo,71424,6355,521.0,2000.0,4.9,0,154,323,195,221
432.0,409.0,13401683.0,dredd,203458,578,588.0,107.0,7.1,46000,232,324,46,222
173.0,11000.0,137340146.0,click,246492,12700,685.0,1000.0,6.4,7000,158,325,196,196
127.0,875.0,21028755.0,creepshow,29932,2662,211.0,826.0,6.9,0,233,326,63,223
91.0,975.0,43575716.0,cats___dogs__the_revenge_of_kitty_galore,10233,3326,63.0,760.0,4.3,0,149,327,197,67
238.0,17000.0,80170146.0,jumper,243053,21863,488.0,4000.0,6.1,0,52,328,18,224
345.0,3000.0,75754670.0,hellboy_ii__the_golden_army,208422,3632,342.0,169.0,7.0,3000,37,329,198,225
377.0,21000.0,33048353.0,zodiac,301279,36928,589.0,15000.0,7.7,12000,68,330,199,21
170.0,3000.0,34543701.0,the_6th_day,100001,5839,289.0,975.0,5.9,0,150,331,123,226
191.0,11000.0,242589580.0,bruce_almighty,296904,21276,604.0,7000.0,6.7,0,51,332,200,130
424.0,26000.0,102981571.0,the_expendables,270226,46355,741.0,13000.0,6.5,57000,234,234,2,35
154.0,10000.0,180965237.0,mission__impossible,300542,12760,378.0,1000.0,7.1,0,209,333,2,56
673.0,34000.0,407999255.0,the_hunger_games,701607,49942,1959.0,14000.0,7.3,140000,215,153,109,37
383.0,14000.0,254455986.0,the_hangover_part_ii,375879,16143,402.0,670.0,6.5,56000,235,334,125,71
153.0,920.0,162831698.0,batman_returns,215255,2899,610.0,811.0,7.0,0,24,335,97,120
166.0,13000.0,155019340.0,over_the_hedge,127345,22813,250.0,7000.0,6.8,0,119,332,29,99
180.0,1000.0,145771527.0,lilo___stitch,117212,3112,367.0,533.0,7.2,0,64,336,201,227
120.0,12000.0,82506325.0,charlotte_s_web,27838,23907,102.0,8000.0,6.4,0,236,199,35,26
125.0,11000.0,140459099.0,deep_impact,135601,22750,493.0,4000.0,6.1,0,237,28,202,130
234.0,13000.0,53215979.0,red_2,125036,25220,205.0,12000.0,6.7,22000,102,129,26,99
134.0,11000.0,158115031.0,the_longest_yard,130070,13693,316.0,437.0,6.4,0,231,337,203,196
91.0,1000.0,133103929.0,alvin_and_the_chipmunks__chipwrecked,22838,4073,56.0,1000.0,4.4,0,60,338,174,52
139.0,12000.0,133668525.0,grown_ups_2,107817,39269,255.0,11000.0,5.4,14000,206,288,125,26
265.0,13000.0,130313314.0,get_smart,168172,44798,380.0,12000.0,6.5,0,231,141,121,192
145.0,18000.0,124590960.0,something_s_gotta_give,91092,22679,402.0,4000.0,6.7,0,220,28,105,63
490.0,29000.0,127968405.0,shutter_island,786092,29585,964.0,223.0,8.1,53000,48,339,60,20
141.0,4000.0,120136047.0,four_christmases,48500,9913,124.0,3000.0,5.6,0,238,340,105,211
163.0,1000.0,128200012.0,robots,103022,1804,269.0,311.0,6.3,0,175,341,44,51
155.0,12000.0,112225777.0,face_off,283967,17087,535.0,1000.0,7.3,11000,134,342,103,76
144.0,11000.0,109993847.0,bedtime_stories,72326,12831,116.0,869.0,6.1,0,239,343,204,196
226.0,15000.0,104054514.0,road_to_perdition,200359,16828,1009.0,1000.0,7.7,0,2,344,168,33
204.0,11000.0,103028109.0,just_go_with_it,172878,16325,203.0,3000.0,6.4,19000,206,345,127,196
95.0,577.0,23689877.0,daredevil,213483,581,394.0,4.0,8.8,55000,113,346,205,228
139.0,12000.0,101087161.0,con_air,225282,15362,339.0,878.0,6.8,0,172,347,23,26
215.0,3000.0,101111837.0,eagle_eye,150764,5637,318.0,982.0,6.6,0,240,348,83,169
198.0,22000.0,95632614.0,cold_mountain,118483,61110,674.0,20000.0,7.2,0,241,108,206,93
325.0,18000.0,94822707.0,the_book_of_eli,227072,44797,560.0,15000.0,6.9,20000,242,34,51,156
53.0,49000.0,92969824.0,flubber,63625,50005,64.0,570.0,5.2,0,243,349,207,86
167.0,14000.0,91188905.0,the_haunting,58184,17786,805.0,960.0,4.9,0,156,350,208,22
46.0,13000.0,90443603.0,space_jam,112167,15001,123.0,967.0,6.3,0,244,151,209,192
147.0,1000.0,82226474.0,the_pink_panther,65499,1267,424.0,177.0,5.6,0,80,351,210,229
276.0,18000.0,79363785.0,the_day_the_earth_stood_still,139423,22194,698.0,4000.0,5.5,0,245,352,211,63
80.0,8000.0,76081498.0,conspiracy_theory,76099,8355,162.0,137.0,6.7,0,105,353,212,218
406.0,11000.0,85707116.0,fury,303185,20411,701.0,8000.0,7.6,82000,50,307,108,75
97.0,11000.0,74329966.0,six_days_seven_nights,60910,12729,164.0,643.0,5.7,0,246,298,213,42
143.0,3000.0,100169068.0,yogi_bear,16385,4394,100.0,642.0,4.6,0,247,354,29,77
106.0,13000.0,73215310.0,spirit__stallion_of_the_cimarron,44143,14261,216.0,503.0,7.0,4000,248,355,214,109
178.0,3000.0,80360866.0,zookeeper,44662,5392,127.0,1000.0,5.2,0,158,356,215,169
102.0,10000.0,69102910.0,lost_in_space,58402,12186,370.0,882.0,5.1,0,249,20,216,61
209.0,18000.0,65948711.0,the_manchurian_candidate,86422,20056,363.0,1000.0,6.6,0,250,357,178,156
19.0,898.0,821997.0,déjà_vu,666,1753,40.0,577.0,7.0,91,251,295,17,230
152.0,12000.0,169692572.0,hotel_transylvania_2,56501,26839,97.0,11000.0,6.7,16000,217,288,57,26
31.0,1000.0,23689877.0,bewitched,11427,2614,71.0,960.0,7.6,0,113,358,35,231
129.0,340.0,60507228.0,fantasia_2000,27543,814,186.0,243.0,7.3,607,252,359,217,232
124.0,891.0,56684819.0,the_time_machine,103787,1919,615.0,639.0,5.9,3000,94,360,5,17
35.0,9000.0,50628009.0,mighty_joe_young,22955,10731,88.0,496.0,5.6,0,184,361,218,233
166.0,20000.0,69772969.0,swordfish,155532,25942,543.0,3000.0,6.5,0,164,362,23,25
137.0,2000.0,45356386.0,the_legend_of_zorro,71574,2864,244.0,277.0,5.9,951,30,363,10,234
121.0,49000.0,55350897.0,what_dreams_may_come,83560,49631,619.0,448.0,7.0,32000,253,364,49,86
87.0,11000.0,39442871.0,little_nicky,80639,25190,237.0,11000.0,5.3,0,254,365,219,196
233.0,13000.0,37899638.0,the_brothers_grimm,98472,27114,492.0,13000.0,5.9,0,255,57,220,109
132.0,20000.0,37754208.0,mars_attacks_,172217,22590,405.0,770.0,6.3,0,24,124,148,131
63.0,23.0,23689877.0,evolution,979,54,3.0,21.0,6.4,257,256,366,221,235
95.0,12000.0,27779888.0,the_edge,55913,14831,182.0,1000.0,6.9,0,98,367,51,82
258.0,13000.0,38542418.0,surrogates,151424,18132,252.0,1000.0,6.3,0,65,368,222,99
162.0,981.0,34566746.0,thirteen_days,45231,1825,315.0,274.0,7.3,0,146,369,223,236
61.0,13000.0,32885565.0,daylight,53132,25126,101.0,10000.0,5.8,0,49,370,51,237
113.0,882.0,36073232.0,walking_with_dinosaurs_3d,8913,1971,66.0,396.0,5.2,0,257,371,224,238
174.0,743.0,21471685.0,battlefield_earth,65464,971,1308.0,117.0,2.4,0,258,294,5,239
101.0,3000.0,20950820.0,looney_tunes__back_in_action,24183,5593,160.0,739.0,5.7,665,259,372,85,240
205.0,529.0,19673424.0,nine,37446,619,232.0,48.0,5.8,0,14,373,225,241
123.0,23000.0,19480739.0,timeline,53057,43887,457.0,18000.0,5.6,0,105,374,5,74
79.0,766.0,17593391.0,the_postman,56403,4346,376.0,674.0,6.0,0,260,375,40,242
61.0,1000.0,18318000.0,babe__pig_in_the_city,24868,2521,216.0,971.0,5.8,964,83,376,192,243
202.0,14000.0,27356090.0,the_last_witch_hunter,58752,16922,117.0,788.0,6.0,21000,108,377,1,127
145.0,2.0,17473245.0,red_planet,47612,2,348.0,0.0,5.7,995,261,378,222,244
101.0,563.0,15131330.0,arthur_and_the_invisibles,25843,683,64.0,80.0,6.0,941,191,379,45,245
